Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
TipoMedicaoCotas: 1 = Escala, 2 = Linígrafo, 3 = Data Logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:42450720


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;TipoMedicaoCotas;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Cota01;Cota02;Cota03;Cota04;Cota05;Cota06;Cota07;Cota08;Cota09;Cota10;Cota11;Cota12;Cota13;Cota14;Cota15;Cota16;Cota17;Cota18;Cota19;Cota20;Cota21;Cota22;Cota23;Cota24;Cota25;Cota26;Cota27;Cota28;Cota29;Cota30;Cota31;Cota01Status;Cota02Status;Cota03Status;Cota04Status;Cota05Status;Cota06Status;Cota07Status;Cota08Status;Cota09Status;Cota10Status;Cota11Status;Cota12Status;Cota13Status;Cota14Status;Cota15Status;Cota16Status;Cota17Status;Cota18Status;Cota19Status;Cota20Status;Cota21Status;Cota22Status;Cota23Status;Cota24Status;Cota25Status;Cota26Status;Cota27Status;Cota28Status;Cota29Status;Cota30Status;Cota31Status
42450720;1;01/03/2014;01/01/1900 07:00:00;0;1;74;36;47;23;1;0;0;0;;0;36;47;41;38;39;37;49;50;72;62;54;49;46;44;44;44;42;42;45;44;44;48;74;54;55;49;50;50;46;45;46;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/03/2014;01/01/1900 17:00:00;0;1;74;36;47;23;1;0;0;0;;0;36;42;40;37;38;36;49;50;71;62;50;47;46;44;44;44;42;45;44;45;42;44;73;50;51;48;50;47;47;42;45;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/03/2014;;1;1;74;36;47;23;1;0;0;0;;0;36;45;41;38;39;37;49;50;72;62;52;48;46;44;44;44;42;44;45;45;43;46;74;52;53;49;50;49;47;44;46;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/02/2014;01/01/1900 07:00:00;0;1;49;30;35;25;5;0;0;0;;0;33;33;33;33;30;31;31;31;31;30;30;30;30;31;32;35;35;43;38;40;42;41;37;36;49;39;37;36;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42450720;1;01/02/2014;01/01/1900 17:00:00;0;1;49;30;35;25;5;0;0;0;;0;33;33;33;32;30;31;31;30;30;30;30;30;30;32;32;43;35;43;39;40;42;42;38;36;46;39;36;36;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42450720;1;01/02/2014;;1;1;49;30;35;25;5;0;0;0;;0;33;33;33;33;30;31;31;31;31;30;30;30;30;32;32;39;35;43;39;40;42;42;38;36;48;39;37;36;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42450720;1;01/12/2013;01/01/1900 07:00:00;0;1;51;22;31;27;1;0;0;0;;0;22;29;31;26;24;28;31;27;26;26;24;27;47;35;29;26;27;30;29;30;30;34;35;30;32;35;45;40;38;36;36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/12/2013;01/01/1900 17:00:00;0;1;51;22;31;27;1;0;0;0;;0;22;28;28;25;23;30;29;26;26;28;25;46;47;32;29;26;28;29;29;30;30;36;34;30;33;34;51;39;39;36;37;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/12/2013;;1;1;51;22;31;27;1;0;0;0;;0;22;29;30;26;24;29;30;27;26;27;25;37;47;34;29;26;28;30;29;30;30;35;35;30;33;35;48;40;39;36;37;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/11/2013;01/01/1900 07:00:00;0;1;26;15;21;1;4;0;0;0;;0;26;24;18;16;16;18;25;24;22;22;20;19;20;25;22;20;19;23;19;20;20;19;18;20;21;21;20;21;20;22;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/11/2013;01/01/1900 17:00:00;0;1;26;15;21;1;4;0;0;0;;0;24;24;16;15;18;25;24;24;22;20;18;19;23;23;20;19;19;25;21;20;19;18;18;21;22;20;20;21;22;22;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/11/2013;;1;1;26;15;21;1;4;0;0;0;;0;25;24;17;16;17;22;25;24;22;21;19;19;22;24;21;20;19;24;20;20;20;19;18;21;22;21;20;21;21;22;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/10/2013;01/01/1900 07:00:00;0;1;34;11;20;31;26;0;0;0;;0;22;22;22;21;24;24;23;22;30;28;23;21;20;19;16;16;16;18;20;20;18;18;19;19;18;12;13;13;18;18;30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/10/2013;01/01/1900 17:00:00;0;1;34;11;20;31;26;0;0;0;;0;22;22;21;22;24;23;22;21;30;24;22;21;19;18;14;16;14;19;20;18;16;19;18;18;14;11;12;11;18;19;34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/10/2013;01/01/1900 07:00:00;0;1;75;42;51;31;14;0;0;0;;0;53;53;54;54;54;56;54;48;44;60;60;54;52;42;42;42;50;44;42;42;42;48;46;50;48;46;44;65;65;70;75;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/10/2013;01/01/1900 17:00:00;0;1;75;42;51;31;14;0;0;0;;0;53;53;54;54;56;56;48;44;48;60;60;54;48;42;42;42;50;44;42;42;42;48;46;50;46;46;44;65;65;70;75;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/10/2013;;1;1;75;11;36;31;26;0;0;0;;0;38;38;38;38;40;40;37;34;38;43;41;38;35;30;29;29;33;31;31;31;30;33;32;34;32;29;28;39;42;44;54;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/09/2013;01/01/1900 07:00:00;0;1;34;15;19;18;26;0;0;0;;0;19;19;19;18;19;19;19;17;18;18;18;18;17;17;17;18;17;21;27;22;19;19;18;19;19;18;17;16;19;26;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/09/2013;01/01/1900 17:00:00;0;1;34;15;19;18;26;0;0;0;;0;19;18;19;19;19;19;18;18;17;18;18;16;18;17;17;16;17;34;24;20;18;18;16;20;18;15;17;19;20;24;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/09/2013;;1;1;34;15;19;18;26;0;0;0;;0;19;19;19;19;19;19;19;18;18;18;18;17;18;17;17;17;17;28;26;21;19;19;17;20;19;17;17;18;20;25;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/08/2013;01/01/1900 07:00:00;0;1;22;18;20;13;15;0;0;0;;0;20;19;19;20;19;19;20;20;20;19;20;21;21;19;18;21;20;20;19;20;20;20;20;18;19;19;19;19;19;19;19;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/08/2013;01/01/1900 17:00:00;0;1;22;18;20;13;15;0;0;0;;0;20;19;19;20;20;20;20;20;20;19;20;21;22;19;18;21;18;21;18;21;20;18;20;19;20;18;20;19;18;18;19;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/08/2013;;1;1;22;18;20;13;15;0;0;0;;0;20;19;19;20;20;20;20;20;20;19;20;21;22;19;18;21;19;21;19;21;20;19;20;19;20;19;20;19;19;19;19;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/07/2013;01/01/1900 07:00:00;0;1;27;20;24;1;25;0;0;0;;0;27;26;26;26;26;26;26;25;25;25;25;25;25;25;24;24;24;24;23;23;22;22;22;22;22;22;22;21;21;21;20;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/07/2013;01/01/1900 17:00:00;0;1;27;20;24;1;25;0;0;0;;0;27;26;26;26;26;26;26;25;25;24;24;25;24;24;24;24;23;24;23;22;22;22;22;21;20;21;21;21;20;20;20;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/07/2013;;1;1;27;20;24;1;25;0;0;0;;0;27;26;26;26;26;26;26;25;25;25;25;25;25;25;24;24;24;24;23;23;22;22;22;22;21;22;22;21;21;21;20;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/06/2013;01/01/1900 07:00:00;0;1;35;26;32;5;30;0;0;0;;0;34;34;35;35;35;35;35;34;34;34;34;34;33;34;33;32;32;32;32;31;30;30;30;29;29;29;28;28;27;26;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/06/2013;01/01/1900 17:00:00;0;1;35;26;32;5;30;0;0;0;;0;34;34;34;34;35;35;34;34;34;34;34;34;33;33;33;32;32;32;31;30;30;29;29;27;28;28;27;27;27;27;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/06/2013;;1;1;35;26;32;5;30;0;0;0;;0;34;34;35;35;35;35;35;34;34;34;34;34;33;34;33;32;32;32;32;31;30;30;30;28;29;29;28;28;27;27;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/05/2013;01/01/1900 07:00:00;0;1;38;32;34;1;9;0;0;0;;0;38;37;36;35;34;34;34;33;33;33;36;36;36;35;36;35;35;34;34;34;34;34;33;33;34;33;34;34;33;34;34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/05/2013;01/01/1900 17:00:00;0;1;38;32;34;1;9;0;0;0;;0;38;36;36;35;34;34;33;33;32;34;35;34;34;35;35;35;34;34;34;34;34;33;33;33;33;33;33;34;33;33;33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/05/2013;;1;1;38;32;34;1;9;0;0;0;;0;38;37;36;35;34;34;34;33;33;34;36;35;35;35;36;35;35;34;34;34;34;34;33;33;34;33;34;34;33;34;34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/04/2013;01/01/1900 07:00:00;0;1;54;37;42;1;28;0;0;0;;0;54;48;46;43;42;42;42;41;41;40;48;47;47;45;44;44;43;42;42;42;41;40;40;40;39;38;38;37;38;39;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/04/2013;01/01/1900 17:00:00;0;1;54;37;42;1;28;0;0;0;;0;50;47;44;42;42;41;41;41;41;40;47;46;47;45;44;43;42;42;41;41;41;40;40;39;39;38;38;37;37;38;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/04/2013;;1;1;54;37;42;1;28;0;0;0;;0;52;48;45;43;42;42;42;41;41;40;48;47;47;45;44;44;43;42;42;42;41;40;40;40;39;38;38;37;38;39;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/03/2013;01/01/1900 07:00:00;0;1;60;39;45;26;10;0;0;0;;0;43;43;43;43;43;43;42;42;40;40;40;39;39;39;39;39;39;39;39;39;47;50;49;47;49;55;57;60;58;57;55;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/03/2013;01/01/1900 17:00:00;0;1;60;39;45;26;10;0;0;0;;0;43;42;41;43;42;42;41;40;40;39;39;39;39;39;39;39;39;39;39;45;47;49;46;45;54;60;55;59;58;55;54;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/03/2013;;1;1;60;39;45;26;10;0;0;0;;0;43;43;42;43;43;43;42;41;40;40;40;39;39;39;39;39;39;39;39;42;47;50;48;46;52;58;56;60;58;56;55;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/02/2013;01/01/1900 07:00:00;0;1;58;41;44;1;16;0;0;0;;0;58;54;47;46;46;46;47;46;45;45;43;43;42;42;42;42;42;42;42;42;42;42;42;42;43;46;44;44;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42450720;1;01/02/2013;01/01/1900 17:00:00;0;1;58;41;44;1;16;0;0;0;;0;57;53;46;46;46;46;46;45;45;44;43;42;43;43;42;41;42;42;42;41;42;42;41;43;45;45;44;44;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42450720;1;01/02/2013;;1;1;58;41;44;1;16;0;0;0;;0;58;54;47;46;46;46;47;46;45;45;43;43;43;43;42;42;42;42;42;42;42;42;42;43;44;46;44;44;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
42450720;1;01/01/2013;01/01/1900 07:00:00;0;1;90;29;43;6;5;0;0;0;;0;33;33;32;31;30;29;30;30;34;40;47;46;47;46;47;52;45;42;40;41;42;40;42;45;47;48;50;52;54;52;54;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/01/2013;01/01/1900 17:00:00;0;1;90;29;43;6;5;0;0;0;;0;33;32;31;30;29;90;29;36;35;46;46;47;47;47;47;48;43;41;41;40;42;40;43;45;48;47;51;51;57;56;56;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/01/2013;;1;1;90;29;43;6;5;0;0;0;;0;33;33;32;31;30;60;30;33;35;43;47;47;47;47;47;50;44;42;41;41;42;40;43;45;48;48;51;52;56;54;55;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/12/2012;01/01/1900 07:00:00;0;1;54;30;35;15;8;0;0;0;;0;33;33;33;34;34;34;32;31;32;34;32;30;49;42;54;40;38;36;34;33;33;32;33;34;35;34;33;32;33;36;35;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/12/2012;01/01/1900 17:00:00;0;1;54;30;35;15;8;0;0;0;;0;32;32;32;34;33;32;31;30;31;33;31;30;50;41;52;41;37;35;33;33;33;31;32;34;35;34;32;33;34;34;34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/12/2012;;1;1;54;30;35;15;8;0;0;0;;0;33;33;33;34;34;33;32;31;32;34;32;30;50;42;53;41;38;36;34;33;33;32;33;34;35;34;33;33;34;35;35;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/11/2012;01/01/1900 07:00:00;0;1;52;25;37;27;1;0;0;0;;0;25;27;28;28;27;30;33;35;42;39;36;37;36;32;30;35;46;40;38;40;47;45;39;35;39;40;52;39;42;40;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/11/2012;01/01/1900 17:00:00;0;1;52;25;37;27;1;0;0;0;;0;25;26;28;28;26;34;32;38;48;36;35;38;34;30;28;38;46;39;36;45;48;42;36;34;45;42;49;42;40;38;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/11/2012;;1;1;52;25;37;27;1;0;0;0;;0;25;27;28;28;27;32;33;37;45;38;36;38;35;31;29;37;46;40;37;43;48;44;38;35;42;41;51;41;41;39;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/10/2012;01/01/1900 07:00:00;0;1;45;15;22;17;15;0;0;0;;0;20;20;21;21;21;20;19;19;19;18;19;20;19;17;16;20;45;30;26;25;24;24;24;24;23;23;22;22;21;21;24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/10/2012;01/01/1900 17:00:00;0;1;45;15;22;17;15;0;0;0;;0;19;20;20;20;19;19;18;18;18;19;18;19;18;16;15;21;42;29;25;23;23;22;23;24;22;21;22;21;20;19;23;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/10/2012;;1;1;45;15;22;17;15;0;0;0;;0;20;20;21;21;20;20;19;19;19;19;19;20;19;17;16;21;44;30;26;24;24;23;24;24;23;22;22;22;21;20;24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/12/2011;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;48;49;60;50;47;47;45;43;42;43;45;48;64;48;102;59;57;76;66;68;76;66;63;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;
42450720;1;01/12/2011;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;54;47;52;48;46;44;45;42;42;42;50;49;52;59;82;61;53;66;70;62;67;67;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;
42450720;1;01/12/2011;;1;1;;;;;;0;0;0;;0;51;48;56;49;47;46;45;43;42;43;48;49;58;54;92;60;55;71;68;65;72;67;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;
42450720;1;01/11/2011;01/01/1900 07:00:00;0;1;78;29;38;27;5;0;0;0;;0;33;32;31;30;29;29;30;40;43;36;33;33;31;30;39;39;36;34;32;32;33;48;37;38;42;37;78;54;59;49;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/11/2011;01/01/1900 17:00:00;0;1;78;29;38;27;5;0;0;0;;0;33;32;31;30;29;29;29;43;38;34;34;32;30;32;46;38;33;32;31;32;34;41;38;37;40;38;67;60;51;48;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/11/2011;;1;1;78;29;38;27;5;0;0;0;;0;33;32;31;30;29;29;30;42;41;35;34;33;31;31;43;39;35;33;32;32;34;45;38;38;41;38;73;57;55;49;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/10/2011;01/01/1900 07:00:00;0;1;75;23;35;16;1;0;0;0;;0;25;24;30;31;32;42;36;33;31;32;33;32;32;32;46;75;37;50;46;37;35;36;34;33;32;39;37;34;32;38;34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/10/2011;01/01/1900 17:00:00;0;1;75;23;35;16;1;0;0;0;;0;23;24;30;31;34;39;33;32;31;31;32;31;33;31;52;40;48;51;40;35;35;35;34;33;31;36;35;33;32;36;33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/10/2011;;1;1;75;23;35;16;1;0;0;0;;0;24;24;30;31;33;41;35;33;31;32;33;32;33;32;49;58;43;51;43;36;35;36;34;33;32;38;36;34;32;37;34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/09/2011;01/01/1900 07:00:00;0;1;35;24;29;27;7;0;0;0;;0;28;28;29;29;30;28;27;28;28;28;30;32;32;31;31;30;32;31;32;31;30;29;28;29;29;28;35;31;30;28;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/09/2011;01/01/1900 17:00:00;0;1;35;24;29;27;7;0;0;0;;0;28;25;28;28;28;25;24;26;26;26;30;29;30;29;29;31;31;32;28;30;27;28;25;27;28;31;33;28;27;26;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/09/2011;;1;1;35;24;29;27;7;0;0;0;;0;28;27;29;29;29;27;26;27;27;27;30;31;31;30;30;31;32;32;30;31;29;29;27;28;29;30;34;30;29;27;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/08/2011;01/01/1900 07:00:00;0;1;38;27;33;2;25;0;0;0;;0;37;38;35;34;37;35;37;35;34;35;32;33;33;32;35;34;33;35;35;31;30;32;34;31;30;31;30;29;31;32;30;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/08/2011;01/01/1900 17:00:00;0;1;38;27;33;2;25;0;0;0;;0;37;37;34;35;37;34;36;33;32;32;31;30;32;32;33;32;32;34;33;29;29;32;33;32;27;29;28;30;30;30;28;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/08/2011;;1;1;38;27;33;2;25;0;0;0;;0;37;38;35;35;37;35;37;34;33;34;32;32;33;32;34;33;33;35;34;30;30;32;34;32;29;30;29;30;31;31;29;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/07/2011;01/01/1900 07:00:00;0;1;40;30;35;25;23;0;0;0;;0;37;36;34;37;37;36;36;34;33;34;35;35;35;35;34;32;35;36;33;33;35;34;32;32;40;40;38;40;40;37;36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/07/2011;01/01/1900 17:00:00;0;1;40;30;35;25;23;0;0;0;;0;36;36;34;35;35;33;34;32;34;32;35;32;32;33;32;32;33;34;33;31;33;32;30;37;39;38;37;39;39;35;35;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/07/2011;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;37;36;34;37;37;36;36;34;33;34;35;35;35;35;34;32;35;36;33;33;35;34;32;32;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;
42450720;1;01/07/2011;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;36;36;34;35;35;33;34;32;34;32;35;32;32;33;32;32;33;34;33;31;33;32;30;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;
42450720;1;01/07/2011;;1;1;;;;;;0;0;0;;0;37;36;34;36;36;35;35;33;34;33;35;34;34;34;33;32;34;35;33;32;34;33;31;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;
42450720;1;01/06/2011;01/01/1900 07:00:00;0;1;46;35;40;1;24;0;0;0;;0;46;45;42;44;44;45;44;44;41;41;45;43;45;42;43;41;40;41;40;41;40;40;38;38;38;37;39;39;39;39;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/06/2011;01/01/1900 17:00:00;0;1;46;35;40;1;24;0;0;0;;0;44;42;39;39;42;42;42;42;41;40;41;42;42;40;39;40;40;38;40;39;38;38;36;35;36;35;37;37;36;37;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/06/2011;;1;1;46;35;40;1;24;0;0;0;;0;45;44;41;42;43;44;43;43;41;41;43;43;44;41;41;41;40;40;40;40;39;39;37;37;37;36;38;38;38;38;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
42450720;1;01/05/2011;01/01/1900 07:00:00;0;1;52;39;45;17;14;0;0;0;;0;47;47;45;46;45;44;44;45;43;43;42;43;42;42;41;50;52;50;50;50;52;50;50;50;50;46;47;46;45;47;46;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/05/2011;01/01/1900 17:00:00;0;1;52;39;45;17;14;0;0;0;;0;45;44;44;44;43;41;43;42;41;41;40;40;40;39;49;48;48;49;50;50;50;49;47;47;47;43;42;45;43;42;44;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
42450720;1;01/05/2011;;1;1;52;39;45;17;14;0;0;0;;0;46;46;45;45;44;43;44;44;42;42;41;42;41;41;45;49;50;50;50;50;51;50;49;49;49;45;45;46;44;45;45;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
