Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
TipoMedicaoCotas: 1 = Escala, 2 = Linígrafo, 3 = Data Logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:60472000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;TipoMedicaoCotas;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Cota01;Cota02;Cota03;Cota04;Cota05;Cota06;Cota07;Cota08;Cota09;Cota10;Cota11;Cota12;Cota13;Cota14;Cota15;Cota16;Cota17;Cota18;Cota19;Cota20;Cota21;Cota22;Cota23;Cota24;Cota25;Cota26;Cota27;Cota28;Cota29;Cota30;Cota31;Cota01Status;Cota02Status;Cota03Status;Cota04Status;Cota05Status;Cota06Status;Cota07Status;Cota08Status;Cota09Status;Cota10Status;Cota11Status;Cota12Status;Cota13Status;Cota14Status;Cota15Status;Cota16Status;Cota17Status;Cota18Status;Cota19Status;Cota20Status;Cota21Status;Cota22Status;Cota23Status;Cota24Status;Cota25Status;Cota26Status;Cota27Status;Cota28Status;Cota29Status;Cota30Status;Cota31Status
60472000;1;01/08/1992;;1;1;40;28;71;1;1;1;1;1;;0;39;39;39;39;39;39;39;39;39;39;38;38;39;39;39;38;38;39;35;30;30;30;31;30;33;34;33;33;33;32;31;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/07/1992;01/01/1900 07:00:00;0;1;46;39;85;1;1;1;1;1;;0;46;46;44;46;45;45;43;41;42;42;41;43;45;45;44;45;45;44;43;42;43;42;43;43;43;46;44;44;43;42;41;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/07/1992;01/01/1900 17:00:00;0;1;46;39;85;1;1;1;1;1;;0;43;43;43;44;44;44;42;40;41;40;40;42;43;43;42;42;43;41;41;40;41;41;41;42;41;43;42;41;42;40;39;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/07/1992;;1;1;46;39;85;1;1;1;1;1;;0;45;45;44;45;45;45;43;41;42;41;41;43;44;44;43;44;44;43;42;41;42;42;42;43;42;45;43;43;43;41;40;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/06/1992;01/01/1900 17:00:00;0;1;49;41;91;13;13;1;1;1;;0;47;46;47;47;46;46;46;45;43;43;43;46;47;46;43;42;41;46;43;45;46;44;44;44;44;44;44;44;43;43;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/06/1992;01/01/1900 07:00:00;0;1;49;41;91;13;13;1;1;1;;0;47;48;48;48;48;48;47;46;45;46;45;48;49;48;47;44;44;48;47;46;48;47;46;46;46;47;46;47;46;45;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/06/1992;;1;1;49;41;91;13;13;1;1;1;;0;47;47;48;48;47;47;47;46;44;45;44;47;48;47;45;43;43;47;45;46;47;46;45;45;45;46;45;46;45;44;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/05/1992;01/01/1900 07:00:00;0;1;50;46;98;1;1;1;1;1;;0;50;49;49;49;49;49;50;50;50;50;50;50;50;50;49;49;49;49;49;49;49;49;48;48;48;48;48;46;46;46;48;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/05/1992;01/01/1900 17:00:00;0;1;50;46;98;1;1;1;1;1;;0;50;49;49;49;48;50;50;50;49;49;50;50;50;49;49;49;49;49;49;49;49;49;48;48;48;48;48;46;46;46;48;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/05/1992;;1;1;50;46;98;1;1;1;1;1;;0;50;49;49;49;49;50;50;50;50;50;50;50;50;50;49;49;49;49;49;49;49;49;48;48;48;48;48;46;46;46;48;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/04/1992;01/01/1900 07:00:00;0;1;58;47;102;21;21;1;1;1;;0;52;57;55;51;51;51;50;49;50;51;49;50;49;49;50;49;50;49;49;48;58;56;54;53;54;53;51;50;50;50;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/04/1992;01/01/1900 17:00:00;0;1;58;47;102;21;21;1;1;1;;0;55;57;52;51;51;50;50;49;49;50;50;49;49;50;50;50;50;49;49;47;58;56;53;52;52;52;50;50;50;50;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/04/1992;;1;1;58;47;102;21;21;1;1;1;;0;54;57;54;51;51;51;50;49;50;51;50;50;49;50;50;50;50;49;49;48;58;56;54;53;53;53;51;50;50;50;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60472000;1;01/03/1992;01/01/1900 17:00:00;0;1;63;50;108;11;11;1;1;1;;0;58;59;59;58;55;53;53;54;51;51;63;58;58;54;53;53;52;51;51;51;50;51;51;51;51;53;51;51;52;51;51;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/03/1992;01/01/1900 07:00:00;0;1;63;50;108;11;11;1;1;1;;0;55;61;59;59;57;54;53;55;53;52;63;57;60;55;54;53;52;51;52;52;52;51;52;52;51;55;52;52;52;51;51;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/03/1992;;1;1;63;50;108;11;11;1;1;1;;0;57;60;59;59;56;54;53;55;52;52;63;58;59;55;54;53;52;51;52;52;51;51;52;52;51;54;52;52;52;51;51;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60472000;1;01/02/1992;01/01/1900 17:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;60;59;58;58;58;58;57;58;58;55;56;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;
60472000;1;01/02/1992;01/01/1900 07:00:00;0;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;60;59;60;58;58;58;57;59;58;55;55;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;
60472000;1;01/02/1992;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;60;59;59;58;58;58;57;59;58;55;56;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;
